jbeef,ALB_ALB,2005,-0.195752706
jbeef,ALB_ALB,2006,-0.195752706
jbeef,ALB_ALB,2007,-0.195752706
jbeef,ALB_ALB,2008,-0.195752706
jbeef,ALB_ALB,2009,-0.195752706
jbeef,ALB_ALB,2010,-0.478773383
jbeef,ALB_ALB,2011,-0.478773383
jbeef,ALB_ALB,2012,-0.478773383
jbeef,ALB_ALB,2013,-0.478773383
jbeef,ALB_ALB,2014,-0.478773383
jbeef,ALB_ALB,2015,-0.276160685
jbeef,ALB_ALB,2016,-0.276160685
jbeef,ALB_ALB,2017,-0.276160685
jbeef,ALB_ALB,2018,-0.276160685
jbeef,ALB_ALB,2019,-0.276160685
jbeef,ALB_ALB,2020,-0.27552106
jbeef,ALB_ALB,2021,-0.27552106
jbeef,ALB_ALB,2022,-0.27552106
jbeef,ALB_ALB,2023,-0.27552106
jbeef,ALB_ALB,2024,-0.27552106
jbeef,ALB_ALB,2025,-0.32058598
jbeef,ALB_ALB,2026,-0.32058598
jbeef,ALB_ALB,2027,-0.32058598
jbeef,ALB_ALB,2028,-0.32058598
jbeef,ALB_ALB,2029,-0.32058598
jbeef,ALB_ALB,2030,-0.367115096
jbeef,ALB_ALB,2031,-0.367115096
jbeef,ALB_ALB,2032,-0.367115096
jbeef,ALB_ALB,2033,-0.367115096
jbeef,ALB_ALB,2034,-0.367115096
jbeef,ALB_ALB,2035,-0.403868372
jbeef,ALB_ALB,2036,-0.403868372
jbeef,ALB_ALB,2037,-0.403868372
jbeef,ALB_ALB,2038,-0.403868372
jbeef,ALB_ALB,2039,-0.403868372
jbeef,ALB_ALB,2040,-0.372775098
jbeef,ALB_ALB,2041,-0.372775098
jbeef,ALB_ALB,2042,-0.372775098
jbeef,ALB_ALB,2043,-0.372775098
jbeef,ALB_ALB,2044,-0.372775098
jbeef,ALB_ALB,2045,-0.419490578
jbeef,ALB_ALB,2046,-0.419490578
jbeef,ALB_ALB,2047,-0.419490578
jbeef,ALB_ALB,2048,-0.419490578
jbeef,ALB_ALB,2049,-0.419490578
jbeef,ALB_ALB,2050,-0.419490578
jbeef,ALK_USA,2005,0.32021283
jbeef,ALK_USA,2006,0.32021283
jbeef,ALK_USA,2007,0.32021283
jbeef,ALK_USA,2008,0.32021283
jbeef,ALK_USA,2009,0.32021283
jbeef,ALK_USA,2010,0.262060632
jbeef,ALK_USA,2011,0.262060632
jbeef,ALK_USA,2012,0.262060632
jbeef,ALK_USA,2013,0.262060632
jbeef,ALK_USA,2014,0.262060632
jbeef,ALK_USA,2015,0.339484582
jbeef,ALK_USA,2016,0.339484582
jbeef,ALK_USA,2017,0.339484582
jbeef,ALK_USA,2018,0.339484582
jbeef,ALK_USA,2019,0.339484582
jbeef,ALK_USA,2020,0.263354518
jbeef,ALK_USA,2021,0.263354518
jbeef,ALK_USA,2022,0.263354518
jbeef,ALK_USA,2023,0.263354518
jbeef,ALK_USA,2024,0.263354518
jbeef,ALK_USA,2025,0.205639403
jbeef,ALK_USA,2026,0.205639403
jbeef,ALK_USA,2027,0.205639403
jbeef,ALK_USA,2028,0.205639403
jbeef,ALK_USA,2029,0.205639403
jbeef,ALK_USA,2030,0.170513097
jbeef,ALK_USA,2031,0.170513097
jbeef,ALK_USA,2032,0.170513097
jbeef,ALK_USA,2033,0.170513097
jbeef,ALK_USA,2034,0.170513097
jbeef,ALK_USA,2035,0.144930834
jbeef,ALK_USA,2036,0.144930834
jbeef,ALK_USA,2037,0.144930834
jbeef,ALK_USA,2038,0.144930834
jbeef,ALK_USA,2039,0.144930834
jbeef,ALK_USA,2040,0.150698724
jbeef,ALK_USA,2041,0.150698724
jbeef,ALK_USA,2042,0.150698724
jbeef,ALK_USA,2043,0.150698724
jbeef,ALK_USA,2044,0.150698724
jbeef,ALK_USA,2045,0.137001479
jbeef,ALK_USA,2046,0.137001479
jbeef,ALK_USA,2047,0.137001479
jbeef,ALK_USA,2048,0.137001479
jbeef,ALK_USA,2049,0.137001479
jbeef,ALK_USA,2050,0.137001479
jbeef,AMA_BOL,2005,0.878674922
jbeef,AMA_BOL,2006,0.878674922
jbeef,AMA_BOL,2007,0.878674922
jbeef,AMA_BOL,2008,0.878674922
jbeef,AMA_BOL,2009,0.878674922
jbeef,AMA_BOL,2010,0.892588264
jbeef,AMA_BOL,2011,0.892588264
jbeef,AMA_BOL,2012,0.892588264
jbeef,AMA_BOL,2013,0.892588264
jbeef,AMA_BOL,2014,0.892588264
jbeef,AMA_BOL,2015,1.06426989
jbeef,AMA_BOL,2016,1.06426989
jbeef,AMA_BOL,2017,1.06426989
jbeef,AMA_BOL,2018,1.06426989
jbeef,AMA_BOL,2019,1.06426989
jbeef,AMA_BOL,2020,1.113382606
jbeef,AMA_BOL,2021,1.113382606
jbeef,AMA_BOL,2022,1.113382606
jbeef,AMA_BOL,2023,1.113382606
jbeef,AMA_BOL,2024,1.113382606
jbeef,AMA_BOL,2025,1.058521099
jbeef,AMA_BOL,2026,1.058521099
jbeef,AMA_BOL,2027,1.058521099
jbeef,AMA_BOL,2028,1.058521099
jbeef,AMA_BOL,2029,1.058521099
jbeef,AMA_BOL,2030,0.981936949
jbeef,AMA_BOL,2031,0.981936949
jbeef,AMA_BOL,2032,0.981936949
jbeef,AMA_BOL,2033,0.981936949
jbeef,AMA_BOL,2034,0.981936949
jbeef,AMA_BOL,2035,0.939185771
jbeef,AMA_BOL,2036,0.939185771
jbeef,AMA_BOL,2037,0.939185771
jbeef,AMA_BOL,2038,0.939185771
jbeef,AMA_BOL,2039,0.939185771
jbeef,AMA_BOL,2040,1.040238011
jbeef,AMA_BOL,2041,1.040238011
jbeef,AMA_BOL,2042,1.040238011
jbeef,AMA_BOL,2043,1.040238011
jbeef,AMA_BOL,2044,1.040238011
jbeef,AMA_BOL,2045,1.018195441
jbeef,AMA_BOL,2046,1.018195441
jbeef,AMA_BOL,2047,1.018195441
jbeef,AMA_BOL,2048,1.018195441
jbeef,AMA_BOL,2049,1.018195441
jbeef,AMA_BOL,2050,1.018195441
jbeef,AMA_BRA,2005,-0.011147683
jbeef,AMA_BRA,2006,-0.011147683
jbeef,AMA_BRA,2007,-0.011147683
jbeef,AMA_BRA,2008,-0.011147683
jbeef,AMA_BRA,2009,-0.011147683
jbeef,AMA_BRA,2010,-0.237328726
jbeef,AMA_BRA,2011,-0.237328726
jbeef,AMA_BRA,2012,-0.237328726
jbeef,AMA_BRA,2013,-0.237328726
