"C","CC","CTY","Val"
"csugr","cmaiz","ROU",0.0045
"csugr","cmaiz","SAU",0.0045
"csugr","cmaiz","SLV",0.0045
"csugr","cmaiz","SVK",0.0045
"csugr","cmaiz","TUR",0.0045
"csugr","cmaiz","USA",0.0045
"csugr","cmaiz","YEM",0.0045
"csugr","cmaiz","ZAF",0.0045
"csugr","csorg","AUS",0.003
"csugr","cwhea","AUS",0.003
"csugr","cwhea","AUT",0.003
"csugr","cwhea","BLR",0.003
"csugr","cwhea","BLT",0.003
"csugr","cwhea","CAN",0.003
"csugr","cwhea","CHP",0.003
"csugr","cwhea","DEU",0.003
"csugr","cwhea","DNK",0.003
"csugr","cwhea","FNP",0.003
"csugr","cwhea","FRP",0.003
"csugr","cwhea","IRL",0.003
"csugr","cwhea","ISL",0.003
"csugr","cwhea","ITP",0.003
"csugr","cwhea","NLD",0.003
"csugr","cwhea","NOR",0.003
"csugr","cwhea","PRT",0.003
"csugr","cwhea","RUS",0.003
"csugr","cwhea","SPP",0.003
"csugr","cwhea","SWE",0.003
"csugr","cwhea","UKP",0.003
"csugr","cwhea","UKR",0.003
"csugr","ccass","ARG",0.003
"csugr","ccass","CHM",0.003
"csugr","ccass","COL",0.003
"csugr","ccass","FJI",0.003
"csugr","ccass","IDN",0.003
"csugr","ccass","JAM",0.003
"csugr","ccass","KEN",0.003
"csugr","ccass","MWI",0.003
"csugr","ccass","NGA",0.003
"csugr","ccass","OIO",0.003
"csugr","ccass","OPO",0.003
"csugr","ccass","PHL",0.003
"csugr","ccass","THA",0.003
"csugr","csugr","ARG",-0.0897357110432791
"csugr","csugr","AUS",-0.121388417436073
"csugr","csugr","AUT",-0.134222444651705
"csugr","csugr","BGR",-0.117388883130547
"csugr","csugr","BLR",-0.191382074442376
"csugr","csugr","BLT",-0.191382074442376
"csugr","csugr","BOL",-0.16519612931874
"csugr","csugr","BRA",-0.126350921465949
"csugr","csugr","CHM",-0.199816090845495
"csugr","csugr","COL",-0.202868453994863
"csugr","csugr","CRB",-0.13885565282731
"csugr","csugr","CRI",-0.16472981483083
"csugr","csugr","CZE",-0.117388883130547
"csugr","csugr","DEU",-0.134264056350367
"csugr","csugr","DNK",-0.134074519049461
"csugr","csugr","ECU",-0.165025466334184
"csugr","csugr","EGY",-0.207745868071778
"csugr","csugr","FJI",-0.13885565282731
"csugr","csugr","FNP",-0.134074519049461
"csugr","csugr","FRP",-0.134149343713592
"csugr","csugr","GTM",-0.16472981483083
"csugr","csugr","HND",-0.16472981483083
"csugr","csugr","HTI",-0.16472981483083
"csugr","csugr","HUN",-0.117388883130547
"csugr","csugr","IDN",-0.188751775554796
"csugr","csugr","IND",-0.175865338074709
"csugr","csugr","IRN",-0.185026993368363
"csugr","csugr","ITP",-0.13439442254097
"csugr","csugr","KEN",-0.11687599084852
"csugr","csugr","KOR",-0.225495047446015
"csugr","csugr","MDA",-0.117388883130547
"csugr","csugr","MEX",-0.180689521195318
"csugr","csugr","NGA",-0.316080287503893
"csugr","csugr","NIC",-0.16472981483083
"csugr","csugr","NLD",-0.134353291417823
"csugr","csugr","NZL",-0.104086332157522
"csugr","csugr","OIO",-0.13885565282731
"csugr","csugr","OPO",-0.13885565282731
"csugr","csugr","PAK",-0.200460722352153
"csugr","csugr","PAN",-0.16472981483083
"csugr","csugr","POL",-0.117475596368037
"csugr","csugr","PRY",-0.16519612931874
"csugr","csugr","RAP",-0.185593227636656
"csugr","csugr","ROU",-0.117388883130547
"csugr","csugr","RUS",-0.191113465009737
"csugr","csugr","SAU",-0.185593227636656
"csugr","csugr","SLV",-0.16472981483083
"csugr","csugr","SPP",-0.134027986694526
"csugr","csugr","SVK",-0.117388883130547
"csugr","csugr","SWE",-0.134074519049461
"csugr","csugr","THA",-0.173776560281937
"csugr","csugr","TUR",-0.180423376119121
"csugr","csugr","UKR",-0.191081974158262
"csugr","csugr","USA",-0.181216863788697
"csugr","csugr","ZAF",-0.104054719966361
"csugr","csugr","ZWE",-0.193767653106309
"cgrnd","crpol","AUT",0.003
"cgrnd","crpol","BGR",0.003
"cgrnd","crpol","BLR",0.003
"cgrnd","crpol","BLT",0.003
"cgrnd","crpol","CAN",0.003
"cgrnd","crpol","CHP",0.003
"cgrnd","crpol","CZE",0.003
"cgrnd","crpol","DEU",0.003
"cgrnd","crpol","DNK",0.003
"cgrnd","crpol","FNP",0.003
"cgrnd","crpol","FRP",0.003
"cgrnd","crpol","GRC",0.003
"cgrnd","crpol","HUN",0.003
"cgrnd","crpol","IRL",0.003
"cgrnd","crpol","ISL",0.003
"cgrnd","crpol","ITP",0.003
"cgrnd","crpol","MDA",0.003
"cgrnd","crpol","NOR",0.003
"cgrnd","crpol","OBN",0.003
"cgrnd","crpol","POL",0.003
"cgrnd","crpol","PRT",0.003
"cgrnd","crpol","ROU",0.003
"cgrnd","crpol","SPP",0.003
"cgrnd","crpol","SVK",0.003
"cgrnd","crpol","SVN",0.003
"cgrnd","crpol","SWE",0.003
"cgrnd","crpol","UKP",0.003
"cgrnd","csbol","AUT",0.003
"cgrnd","csbol","BGR",0.003
"cgrnd","csbol","BLR",0.003
"cgrnd","csbol","BRA",0.003
"cgrnd","csbol","CYP",0.003
"cgrnd","csbol","CZE",0.003
"cgrnd","csbol","DEU",0.003
"cgrnd","csbol","DNK",0.003
"cgrnd","csbol","FNP",0.003
"cgrnd","csbol","GRC",0.003
"cgrnd","csbol","HRV",0.003
"cgrnd","csbol","IRL",0.003
"cgrnd","csbol","ISL",0.003
"cgrnd","csbol","ITP",0.003
"cgrnd","csbol","NOR",0.003
"cgrnd","csbol","OBN",0.003
"cgrnd","csbol","POL",0.003
"cgrnd","csbol","PRT",0.003
"cgrnd","csbol","ROU",0.003
"cgrnd","csbol","SPP",0.003
"cgrnd","csbol","SVN",0.003
"cgrnd","csbol","SWE",0.003
"cgrnd","csbol","UKP",0.003
"cgrnd","csbol","USA",0.003
"cgrnd","csfol","ALB",0.003
"cgrnd","csfol","AUT",0.003
"cgrnd","csfol","BGR",0.003
"cgrnd","csfol","BLR",0.003
"cgrnd","csfol","BLT",0.003
"cgrnd","csfol","CHP",0.003
"cgrnd","csfol","CYP",0.003
"cgrnd","csfol","CZE",0.003
"cgrnd","csfol","DNK",0.003
"cgrnd","csfol","GRC",0.003
"cgrnd","csfol","HRV",0.003
"cgrnd","csfol","HUN",0.003
"cgrnd","csfol","ITP",0.003
"cgrnd","csfol","OBN",0.003
"cgrnd","csfol","PRT",0.003
"cgrnd","csfol","ROU",0.003
"cgrnd","csfol","SPP",0.003
"cgrnd","csfol","SVK",0.003
"cgrnd","csfol","SVN",0.003
"cgrnd","csfol","UKP",0.003
"cgrnd","cplol","CRB",0.003
"cgrnd","cplol","CRI",0.003
"cgrnd","cplol","DOM",0.003
"cgrnd","cplol","ECU",0.003
"cgrnd","cplol","FJI",0.003
"cgrnd","cplol","GTM",0.003
"cgrnd","cplol","HND",0.003
"cgrnd","cplol","HTI",0.003
"cgrnd","cplol","IDN",0.003
"cgrnd","cplol","JAM",0.003
"cgrnd","cplol","KOR",0.003
"cgrnd","cplol","MYS",0.003
"cgrnd","cplol","NIC",0.003
"cgrnd","cplol","OIO",0.003
"cgrnd","cplol","OPO",0.003
"cgrnd","cplol","PAK",0.003
"cgrnd","cplol","PAN",0.003
"cgrnd","cplol","SLB",0.003
"cgrnd","cplol","SLV",0.003
"cgrnd","ctool","CHM",0.003
"cgrnd","ctool","IND",0.003
"cgrnd","ctool","PAK",0.003
"cgdol","crpol","AUT",0.015
"cgdol","crpol","BGR",0.015
"cgdol","crpol","BLR",0.015
"cgdol","crpol","BLT",0.015
"cgdol","crpol","CAN",0.015
"cgdol","crpol","CHP",0.015
"cgdol","crpol","CZE",0.015
"cgdol","crpol","DEU",0.015
"cgdol","crpol","DNK",0.015
"cgdol","crpol","FNP",0.015
"cgdol","crpol","FRP",0.015
"cgdol","crpol","GRC",0.015
"cgdol","crpol","HUN",0.015
"cgdol","crpol","IRL",0.015
"cgdol","crpol","ISL",0.015
"cgdol","crpol","ITP",0.015
"cgdol","crpol","MDA",0.015
"cgdol","crpol","NOR",0.015
"cgdol","crpol","OBN",0.015
"cgdol","crpol","POL",0.015
"cgdol","crpol","PRT",0.015
"cgdol","crpol","ROU",0.015
"cgdol","crpol","SPP",0.015
"cgdol","crpol","SVK",0.015
"cgdol","crpol","SVN",0.015
"cgdol","crpol","SWE",0.015
"cgdol","crpol","UKP",0.015
"cgdol","csbol","AUT",0.015
"cgdol","csbol","BGR",0.015
"cgdol","csbol","BLR",0.015
"cgdol","csbol","BRA",0.015
"cgdol","csbol","CYP",0.015
"cgdol","csbol","CZE",0.015
"cgdol","csbol","DEU",0.015
"cgdol","csbol","DNK",0.015
"cgdol","csbol","FNP",0.015
"cgdol","csbol","GRC",0.015
"cgdol","csbol","HRV",0.015
"cgdol","csbol","IRL",0.015
"cgdol","csbol","ISL",0.015
"cgdol","csbol","ITP",0.015
"cgdol","csbol","NOR",0.015
"cgdol","csbol","OBN",0.015
"cgdol","csbol","POL",0.015
"cgdol","csbol","PRT",0.015
"cgdol","csbol","ROU",0.015
"cgdol","csbol","SPP",0.015
"cgdol","csbol","SVN",0.015
"cgdol","csbol","SWE",0.015
"cgdol","csbol","UKP",0.015
"cgdol","csbol","USA",0.015
"cgdol","csfol","ALB",0.015
"cgdol","csfol","AUT",0.015
"cgdol","csfol","BGR",0.015
"cgdol","csfol","BLR",0.015
"cgdol","csfol","BLT",0.015
"cgdol","csfol","CHP",0.015
"cgdol","csfol","CYP",0.015
"cgdol","csfol","CZE",0.015
"cgdol","csfol","DNK",0.015
"cgdol","csfol","GRC",0.015
"cgdol","csfol","HRV",0.015
"cgdol","csfol","HUN",0.015
"cgdol","csfol","ITP",0.015
"cgdol","csfol","OBN",0.015
"cgdol","csfol","PRT",0.015
"cgdol","csfol","ROU",0.015
"cgdol","csfol","SPP",0.015
"cgdol","csfol","SVK",0.015
"cgdol","csfol","SVN",0.015
"cgdol","csfol","UKP",0.015
"cgdol","cplol","CRB",0.015
"cgdol","cplol","CRI",0.015
"cgdol","cplol","DOM",0.015
"cgdol","cplol","ECU",0.015
"cgdol","cplol","FJI",0.015
"cgdol","cplol","GTM",0.015
"cgdol","cplol","HND",0.015
"cgdol","cplol","HTI",0.015
"cgdol","cplol","IDN",0.015
"cgdol","cplol","JAM",0.015
"cgdol","cplol","KOR",0.015
"cgdol","cplol","MYS",0.015
"cgdol","cplol","NIC",0.015
"cgdol","cplol","OIO",0.015
"cgdol","cplol","OPO",0.015
"cgdol","cplol","PAK",0.015
"cgdol","cplol","PAN",0.015
"cgdol","cplol","SLB",0.015
"cgdol","cplol","SLV",0.015
"cgdol","ctool","CHM",0.015
"cgdol","ctool","IND",0.015
"cgdol","ctool","PAK",0.015
"crpol","crpol","AUT",-0.397124607711002
"crpol","crpol","BGR",-0.397919966831951
"crpol","crpol","BLR",-0.477208813855953
"crpol","crpol","BLT",-0.477208813855953
"crpol","crpol","CAN",-0.368
"crpol","crpol","CHP",-0.397124607711002
"crpol","crpol","CZE",-0.397919966831951
"crpol","crpol","DEU",-0.399597322837959
"crpol","crpol","DNK",-0.397117348465534
"crpol","crpol","FNP",-0.397117348465534
"crpol","crpol","FRP",-0.399401546604531
"crpol","crpol","GRC",-0.4
"crpol","crpol","HUN",-0.397919966831951
"crpol","crpol","IRL",-0.398759050120611
"crpol","crpol","ISL",-0.397117348465534
"crpol","crpol","ITP",-0.399819814469922
"crpol","crpol","MDA",-0.397919966831951
"crpol","crpol","NOR",-0.397117348465534
"crpol","crpol","OBN",-0.4
"crpol","crpol","POL",-0.398419435079893
"crpol","crpol","PRT",-0.39919443062531
"crpol","crpol","ROU",-0.397919966831951
"crpol","crpol","SPP",-0.39919443062531
"crpol","crpol","SVK",-0.397919966831951
"crpol","crpol","SVN",-0.4
"crpol","crpol","SWE",-0.397117348465534
"crpol","crpol","UKP",-0.398759050120611
"crpol","csbol","AUT",0.015
"crpol","csbol","BGR",0.015
"crpol","csbol","BLR",0.015
"crpol","csbol","BRA",0.015
"crpol","csbol","CYP",0.015
"crpol","csbol","CZE",0.015
"crpol","csbol","DEU",0.015
"crpol","csbol","DNK",0.015
"crpol","csbol","FNP",0.015
"crpol","csbol","GRC",0.015
"crpol","csbol","HRV",0.015
"crpol","csbol","IRL",0.015
"crpol","csbol","ISL",0.015
"crpol","csbol","ITP",0.015
"crpol","csbol","NOR",0.015
"crpol","csbol","OBN",0.015
"crpol","csbol","POL",0.015
"crpol","csbol","PRT",0.015
"crpol","csbol","ROU",0.015
"crpol","csbol","SPP",0.015
"crpol","csbol","SVN",0.015
"crpol","csbol","SWE",0.015
"crpol","csbol","UKP",0.015
"crpol","csbol","USA",0.015
"crpol","csfol","ALB",0.015
"crpol","csfol","AUT",0.015
"crpol","csfol","BGR",0.015
"crpol","csfol","BLR",0.015
"crpol","csfol","BLT",0.015
"crpol","csfol","CHP",0.015
"crpol","csfol","CYP",0.015
"crpol","csfol","CZE",0.015
"crpol","csfol","DNK",0.015
"crpol","csfol","GRC",0.015
"crpol","csfol","HRV",0.015
"crpol","csfol","HUN",0.015
"crpol","csfol","ITP",0.015
"crpol","csfol","OBN",0.015
"crpol","csfol","PRT",0.015
"crpol","csfol","ROU",0.015
"crpol","csfol","SPP",0.015
"crpol","csfol","SVK",0.015
"crpol","csfol","SVN",0.015
"crpol","csfol","UKP",0.015
"crpol","cplol","CRB",0.015
"crpol","cplol","CRI",0.015
"crpol","cplol","DOM",0.015
"crpol","cplol","ECU",0.015
"crpol","cplol","FJI",0.015
"crpol","cplol","GTM",0.015
"crpol","cplol","HND",0.015
"crpol","cplol","HTI",0.015
"crpol","cplol","IDN",0.015
"crpol","cplol","JAM",0.015
"crpol","cplol","KOR",0.015
"crpol","cplol","MYS",0.015
"crpol","cplol","NIC",0.015
"crpol","cplol","OIO",0.015
"crpol","cplol","OPO",0.015
"crpol","cplol","PAK",0.015
"crpol","cplol","PAN",0.015
"crpol","cplol","SLB",0.015
"crpol","cplol","SLV",0.015
"crpol","ctool","CHM",0.015
"crpol","ctool","IND",0.015
"crpol","ctool","PAK",0.015
"csoyb","crpol","AUT",0.003
"csoyb","crpol","BGR",0.003
"csoyb","crpol","BLR",0.003
"csoyb","crpol","BLT",0.003
"csoyb","crpol","CAN",0.003
"csoyb","crpol","CHP",0.003
"csoyb","crpol","CZE",0.003
"csoyb","crpol","DEU",0.003
"csoyb","crpol","DNK",0.003
"csoyb","crpol","FNP",0.003
"csoyb","crpol","FRP",0.003
"csoyb","crpol","GRC",0.003
"csoyb","crpol","HUN",0.003
"csoyb","crpol","IRL",0.003
"csoyb","crpol","ISL",0.003
"csoyb","crpol","ITP",0.003
"csoyb","crpol","MDA",0.003
"csoyb","crpol","NOR",0.003
"csoyb","crpol","OBN",0.003
"csoyb","crpol","POL",0.003
"csoyb","crpol","PRT",0.003
"csoyb","crpol","ROU",0.003
"csoyb","crpol","SPP",0.003
"csoyb","crpol","SVK",0.003
"csoyb","crpol","SVN",0.003
"csoyb","crpol","SWE",0.003
"csoyb","crpol","UKP",0.003
"csoyb","csbol","AUT",0.003
"csoyb","csbol","BGR",0.003
"csoyb","csbol","BLR",0.003
"csoyb","csbol","BRA",0.003
"csoyb","csbol","CYP",0.003
"csoyb","csbol","CZE",0.003
"csoyb","csbol","DEU",0.003
"csoyb","csbol","DNK",0.003
"csoyb","csbol","FNP",0.003
"csoyb","csbol","GRC",0.003
"csoyb","csbol","HRV",0.003
"csoyb","csbol","IRL",0.003
"csoyb","csbol","ISL",0.003
"csoyb","csbol","ITP",0.003
"csoyb","csbol","NOR",0.003
"csoyb","csbol","OBN",0.003
"csoyb","csbol","POL",0.003
"csoyb","csbol","PRT",0.003
"csoyb","csbol","ROU",0.003
"csoyb","csbol","SPP",0.003
"csoyb","csbol","SVN",0.003
"csoyb","csbol","SWE",0.003
"csoyb","csbol","UKP",0.003
"csoyb","csbol","USA",0.003
"csoyb","csfol","ALB",0.003
"csoyb","csfol","AUT",0.003
"csoyb","csfol","BGR",0.003
"csoyb","csfol","BLR",0.003
"csoyb","csfol","BLT",0.003
"csoyb","csfol","CHP",0.003
"csoyb","csfol","CYP",0.003
"csoyb","csfol","CZE",0.003
"csoyb","csfol","DNK",0.003
"csoyb","csfol","GRC",0.003
"csoyb","csfol","HRV",0.003
"csoyb","csfol","HUN",0.003
"csoyb","csfol","ITP",0.003
"csoyb","csfol","OBN",0.003
"csoyb","csfol","PRT",0.003
"csoyb","csfol","ROU",0.003
"csoyb","csfol","SPP",0.003
"csoyb","csfol","SVK",0.003
"csoyb","csfol","SVN",0.003
"csoyb","csfol","UKP",0.003
"csoyb","cplol","CRB",0.003
"csoyb","cplol","CRI",0.003
"csoyb","cplol","DOM",0.003
"csoyb","cplol","ECU",0.003
"csoyb","cplol","FJI",0.003
"csoyb","cplol","GTM",0.003
"csoyb","cplol","HND",0.003
"csoyb","cplol","HTI",0.003
"csoyb","cplol","IDN",0.003
"csoyb","cplol","JAM",0.003
"csoyb","cplol","KOR",0.003
"csoyb","cplol","MYS",0.003
"csoyb","cplol","NIC",0.003
"csoyb","cplol","OIO",0.003
"csoyb","cplol","OPO",0.003
"csoyb","cplol","PAK",0.003
"csoyb","cplol","PAN",0.003
"csoyb","cplol","SLB",0.003
"csoyb","cplol","SLV",0.003
"csoyb","ctool","CHM",0.003
"csoyb","ctool","IND",0.003
"csoyb","ctool","PAK",0.003
"csbol","crpol","AUT",0.015
"csbol","crpol","BGR",0.015
"csbol","crpol","BLR",0.015
"csbol","crpol","BLT",0.015
"csbol","crpol","CAN",0.015
"csbol","crpol","CHP",0.015
"csbol","crpol","CZE",0.015
"csbol","crpol","DEU",0.015
"csbol","crpol","DNK",0.015
"csbol","crpol","FNP",0.015
"csbol","crpol","FRP",0.015
"csbol","crpol","GRC",0.015
"csbol","crpol","HUN",0.015
"csbol","crpol","IRL",0.015
"csbol","crpol","ISL",0.015
"csbol","crpol","ITP",0.015
"csbol","crpol","MDA",0.015
"csbol","crpol","NOR",0.015
"csbol","crpol","OBN",0.015
"csbol","crpol","POL",0.015
"csbol","crpol","PRT",0.015
"csbol","crpol","ROU",0.015
"csbol","crpol","SPP",0.015
"csbol","crpol","SVK",0.015
"csbol","crpol","SVN",0.015
"csbol","crpol","SWE",0.015
"csbol","crpol","UKP",0.015
"csbol","csbol","AUT",-0.248202879819376
"csbol","csbol","BGR",-0.24869997926997
"csbol","csbol","BLR",-0.298255508659971
"csbol","csbol","BRA",-0.373929020418816
"csbol","csbol","CYP",-0.334247606214262
"csbol","csbol","CZE",-0.24869997926997
"csbol","csbol","DEU",-0.249748326773725
"csbol","csbol","DNK",-0.248198342790959
"csbol","csbol","FNP",-0.248198342790959
"csbol","csbol","GRC",-0.25
"csbol","csbol","HRV",-0.25
"csbol","csbol","IRL",-0.249224406325382
"csbol","csbol","ISL",-0.248198342790959
"csbol","csbol","ITP",-0.249887384043702
"csbol","csbol","NOR",-0.248198342790959
"csbol","csbol","OBN",-0.25
"csbol","csbol","POL",-0.249012146924933
"csbol","csbol","PRT",-0.249496519140819
"csbol","csbol","ROU",-0.24869997926997
"csbol","csbol","SPP",-0.249496519140819
"csbol","csbol","SVN",-0.25
"csbol","csbol","SWE",-0.248198342790959
"csbol","csbol","UKP",-0.249224406325382
"csbol","csbol","USA",-0.224555719823914
"csbol","csfol","ALB",0.015
"csbol","csfol","AUT",0.015
"csbol","csfol","BGR",0.015
"csbol","csfol","BLR",0.015
"csbol","csfol","BLT",0.015
"csbol","csfol","CHP",0.015
"csbol","csfol","CYP",0.015
"csbol","csfol","CZE",0.015
"csbol","csfol","DNK",0.015
"csbol","csfol","GRC",0.015
"csbol","csfol","HRV",0.015
"csbol","csfol","HUN",0.015
"csbol","csfol","ITP",0.015
"csbol","csfol","OBN",0.015
"csbol","csfol","PRT",0.015
"csbol","csfol","ROU",0.015
"csbol","csfol","SPP",0.015
"csbol","csfol","SVK",0.015
"csbol","csfol","SVN",0.015
"csbol","csfol","UKP",0.015
"csbol","cplol","CRB",0.015
"csbol","cplol","CRI",0.015
"csbol","cplol","DOM",0.015
"csbol","cplol","ECU",0.015
"csbol","cplol","FJI",0.015
"csbol","cplol","GTM",0.015
"csbol","cplol","HND",0.015
"csbol","cplol","HTI",0.015
"csbol","cplol","IDN",0.015
"csbol","cplol","JAM",0.015
"csbol","cplol","KOR",0.015
"csbol","cplol","MYS",0.015
"csbol","cplol","NIC",0.015
"csbol","cplol","OIO",0.015
"csbol","cplol","OPO",0.015
"csbol","cplol","PAK",0.015
"csbol","cplol","PAN",0.015
"csbol","cplol","SLB",0.015
"csbol","cplol","SLV",0.015
"csbol","ctool","CHM",0.015
"csbol","ctool","IND",0.015
"csbol","ctool","PAK",0.015
"csfol","crpol","AUT",0.015
"csfol","crpol","BGR",0.015
"csfol","crpol","BLR",0.015
"csfol","crpol","BLT",0.015
"csfol","crpol","CAN",0.015
"csfol","crpol","CHP",0.015
"csfol","crpol","CZE",0.015
"csfol","crpol","DEU",0.015
"csfol","crpol","DNK",0.015
"csfol","crpol","FNP",0.015
"csfol","crpol","FRP",0.015
"csfol","crpol","GRC",0.015
"csfol","crpol","HUN",0.015
"csfol","crpol","IRL",0.015
"csfol","crpol","ISL",0.015
"csfol","crpol","ITP",0.015
"csfol","crpol","MDA",0.015
"csfol","crpol","NOR",0.015
"csfol","crpol","OBN",0.015
"csfol","crpol","POL",0.015
"csfol","crpol","PRT",0.015
"csfol","crpol","ROU",0.015
"csfol","crpol","SPP",0.015
"csfol","crpol","SVK",0.015
"csfol","crpol","SVN",0.015
"csfol","crpol","SWE",0.015
"csfol","crpol","UKP",0.015
"csfol","csbol","AUT",0.015
"csfol","csbol","BGR",0.015
"csfol","csbol","BLR",0.015
"csfol","csbol","BRA",0.015
"csfol","csbol","CYP",0.015
"csfol","csbol","CZE",0.015
"csfol","csbol","DEU",0.015
"csfol","csbol","DNK",0.015
"csfol","csbol","FNP",0.015
"csfol","csbol","GRC",0.015
"csfol","csbol","HRV",0.015
"csfol","csbol","IRL",0.015
"csfol","csbol","ISL",0.015
"csfol","csbol","ITP",0.015
"csfol","csbol","NOR",0.015
"csfol","csbol","OBN",0.015
"csfol","csbol","POL",0.015
"csfol","csbol","PRT",0.015
"csfol","csbol","ROU",0.015
"csfol","csbol","SPP",0.015
"csfol","csbol","SVN",0.015
"csfol","csbol","SWE",0.015
"csfol","csbol","UKP",0.015
"csfol","csbol","USA",0.015
"csfol","csfol","ALB",-0.25
"csfol","csfol","AUT",-0.248202879819376
"csfol","csfol","BGR",-0.24869997926997
"csfol","csfol","BLR",-0.298255508659971
"csfol","csfol","BLT",-0.298255508659971
"csfol","csfol","CHP",-0.248202879819376
"csfol","csfol","CYP",-0.334247606214262
"csfol","csfol","CZE",-0.24869997926997
"csfol","csfol","DNK",-0.248198342790959
"csfol","csfol","GRC",-0.25
"csfol","csfol","HRV",-0.25
"csfol","csfol","HUN",-0.24869997926997
"csfol","csfol","ITP",-0.249887384043702
"csfol","csfol","OBN",-0.25
"csfol","csfol","PRT",-0.249496519140819
"csfol","csfol","ROU",-0.24869997926997
"csfol","csfol","SPP",-0.249496519140819
"csfol","csfol","SVK",-0.24869997926997
"csfol","csfol","SVN",-0.25
"csfol","csfol","UKP",-0.249224406325382
"csfol","cplol","CRB",0.015
"csfol","cplol","CRI",0.015
"csfol","cplol","DOM",0.015
"csfol","cplol","ECU",0.015
"csfol","cplol","FJI",0.015
"csfol","cplol","GTM",0.015
"csfol","cplol","HND",0.015
"csfol","cplol","HTI",0.015
"csfol","cplol","IDN",0.015
"csfol","cplol","JAM",0.015
"csfol","cplol","KOR",0.015
"csfol","cplol","MYS",0.015
"csfol","cplol","NIC",0.015
"csfol","cplol","OIO",0.015
"csfol","cplol","OPO",0.015
"csfol","cplol","PAK",0.015
"csfol","cplol","PAN",0.015
"csfol","cplol","SLB",0.015
"csfol","cplol","SLV",0.015
"csfol","ctool","CHM",0.015
"csfol","ctool","IND",0.015
"csfol","ctool","PAK",0.015
"cplol","crpol","AUT",0.015
"cplol","crpol","BGR",0.015
"cplol","crpol","BLR",0.015
"cplol","crpol","BLT",0.015
"cplol","crpol","CAN",0.015
"cplol","crpol","CHP",0.015
"cplol","crpol","CZE",0.015
"cplol","crpol","DEU",0.015
"cplol","crpol","DNK",0.015
"cplol","crpol","FNP",0.015
"cplol","crpol","FRP",0.015
"cplol","crpol","GRC",0.015
"cplol","crpol","HUN",0.015
"cplol","crpol","IRL",0.015
"cplol","crpol","ISL",0.015
"cplol","crpol","ITP",0.015
"cplol","crpol","MDA",0.015
"cplol","crpol","NOR",0.015
"cplol","crpol","OBN",0.015
"cplol","crpol","POL",0.015
"cplol","crpol","PRT",0.015
"cplol","crpol","ROU",0.015
"cplol","crpol","SPP",0.015
"cplol","crpol","SVK",0.015
"cplol","crpol","SVN",0.015
"cplol","crpol","SWE",0.015
"cplol","crpol","UKP",0.015
"cplol","csbol","AUT",0.015
"cplol","csbol","BGR",0.015
"cplol","csbol","BLR",0.015
"cplol","csbol","BRA",0.015
"cplol","csbol","CYP",0.015
"cplol","csbol","CZE",0.015
"cplol","csbol","DEU",0.015
"cplol","csbol","DNK",0.015
"cplol","csbol","FNP",0.015
"cplol","csbol","GRC",0.015
"cplol","csbol","HRV",0.015
"cplol","csbol","IRL",0.015
"cplol","csbol","ISL",0.015
"cplol","csbol","ITP",0.015
"cplol","csbol","NOR",0.015
"cplol","csbol","OBN",0.015
"cplol","csbol","POL",0.015
"cplol","csbol","PRT",0.015
"cplol","csbol","ROU",0.015
"cplol","csbol","SPP",0.015
"cplol","csbol","SVN",0.015
"cplol","csbol","SWE",0.015
"cplol","csbol","UKP",0.015
"cplol","csbol","USA",0.015
"cplol","csfol","ALB",0.015
"cplol","csfol","AUT",0.015
"cplol","csfol","BGR",0.015
"cplol","csfol","BLR",0.015
"cplol","csfol","BLT",0.015
"cplol","csfol","CHP",0.015
"cplol","csfol","CYP",0.015
"cplol","csfol","CZE",0.015
"cplol","csfol","DNK",0.015
"cplol","csfol","GRC",0.015
"cplol","csfol","HRV",0.015
"cplol","csfol","HUN",0.015
"cplol","csfol","ITP",0.015
"cplol","csfol","OBN",0.015
"cplol","csfol","PRT",0.015
"cplol","csfol","ROU",0.015
"cplol","csfol","SPP",0.015
"cplol","csfol","SVK",0.015
"cplol","csfol","SVN",0.015
"cplol","csfol","UKP",0.015
"cplol","cplol","CRB",-0.239281471851499
"cplol","cplol","CRI",-0.198623966066733
"cplol","cplol","DOM",-0.198623966066733
"cplol","cplol","ECU",-0.198944255195366
"cplol","cplol","FJI",-0.239281471851499
"cplol","cplol","GTM",-0.198623966066733
"cplol","cplol","HND",-0.198623966066733
"cplol","cplol","HTI",-0.198623966066733
"cplol","cplol","IDN",-0.23449808500335
"cplol","cplol","JAM",-0.239281471851499
"cplol","cplol","KOR",-0.163990094892031
"cplol","cplol","MYS",-0.127118851631502
"cplol","cplol","NIC",-0.198623966066733
"cplol","cplol","OIO",-0.239281471851499
"cplol","cplol","OPO",-0.239281471851499
"cplol","cplol","PAK",-0.147266749518364
"cplol","cplol","PAN",-0.198623966066733
"cplol","cplol","SLB",-0.239281471851499
"cplol","cplol","SLV",-0.198623966066733
"cplol","ctool","CHM",0.015
"cplol","ctool","IND",0.015
"cplol","ctool","PAK",0.015
"cpkol","crpol","AUT",0.015
"cpkol","crpol","BGR",0.015
"cpkol","crpol","BLR",0.015
"cpkol","crpol","BLT",0.015
"cpkol","crpol","CAN",0.015
"cpkol","crpol","CHP",0.015
"cpkol","crpol","CZE",0.015
"cpkol","crpol","DEU",0.015
"cpkol","crpol","DNK",0.015
"cpkol","crpol","FNP",0.015
