cbeef,cbeef,LBR,-0.405
cbeef,cbeef,AFG,-0.28
cbeef,cbeef,AGO,-0.42375
cbeef,cbeef,ALB,-0.232600131
cbeef,cbeef,ARG,-0.302887771
cbeef,cbeef,ARM,-0.177297988
cbeef,cbeef,AUS,-0.209934765
cbeef,cbeef,AUT,-0.289961142
cbeef,cbeef,AZE,-0.177297988
cbeef,cbeef,BDI,-0.43
cbeef,cbeef,BEN,-0.39875
cbeef,cbeef,BFA,-0.454073538
cbeef,cbeef,BGD,-0.301453717
cbeef,cbeef,BGR,-0.232724964
cbeef,cbeef,BLR,-0.253156842
cbeef,cbeef,BLT,-0.253156842
cbeef,cbeef,BLX,-0.289963607
cbeef,cbeef,BLZ,-0.323654338
cbeef,cbeef,BOL,-0.325355212
cbeef,cbeef,BRA,-0.363539573
cbeef,cbeef,BTN,-0.278979247
cbeef,cbeef,BWA,-0.42375
cbeef,cbeef,CAF,-0.405
cbeef,cbeef,CAN,-0.259958219
cbeef,cbeef,CHL,-0.320731591
cbeef,cbeef,CHM,-0.35376997
cbeef,cbeef,CHP,-0.289961142
cbeef,cbeef,CIV,-0.405
cbeef,cbeef,CMR,-0.39875
cbeef,cbeef,COD,-0.404278144
cbeef,cbeef,COG,-0.403689527
cbeef,cbeef,COL,-0.301418289
cbeef,cbeef,CRB,-0.185
cbeef,cbeef,CRI,-0.323654338
cbeef,cbeef,CUB,-0.323654338
cbeef,cbeef,CYP,-0.230091273
cbeef,cbeef,CZE,-0.232724964
cbeef,cbeef,DEU,-0.289975776
cbeef,cbeef,DJI,-0.454931475
cbeef,cbeef,DNK,-0.289940433
cbeef,cbeef,DOM,-0.323654338
cbeef,cbeef,DZA,-0.190873519
cbeef,cbeef,ECU,-0.317404606
cbeef,cbeef,EGY,-0.328886107
cbeef,cbeef,ERI,-0.44875
cbeef,cbeef,ETH,-0.44875
cbeef,cbeef,FJI,-0.185
cbeef,cbeef,FNP,-0.289940433
cbeef,cbeef,FRP,-0.289963999
cbeef,cbeef,GAB,-0.39875
cbeef,cbeef,GEO,-0.177297988
cbeef,cbeef,GHA,-0.403890009
cbeef,cbeef,GIN,-0.40430415
cbeef,cbeef,GMB,-0.404654715
cbeef,cbeef,GNB,-0.405
cbeef,cbeef,GNQ,-0.39875
cbeef,cbeef,GRC,-0.232600131
cbeef,cbeef,GSA,-0.327824012
cbeef,cbeef,GTM,-0.323654338
cbeef,cbeef,HND,-0.323654338
cbeef,cbeef,HRV,-0.232600131
cbeef,cbeef,HTI,-0.323654338
cbeef,cbeef,HUN,-0.232724964
cbeef,cbeef,IDN,-0.207474639
cbeef,cbeef,IND,-0.478968434
cbeef,cbeef,IRL,-0.289925349
cbeef,cbeef,IRN,-0.189127965
cbeef,cbeef,IRQ,-0.192094427
cbeef,cbeef,ISL,-0.289940433
cbeef,cbeef,ISR,-0.259998703
cbeef,cbeef,ITP,-0.289989161
cbeef,cbeef,JAM,-0.185
cbeef,cbeef,JOR,-0.191597941
cbeef,cbeef,JPN,-0.327964416
cbeef,cbeef,KAZ,-0.25286931
cbeef,cbeef,KEN,-0.429439521
cbeef,cbeef,KGZ,-0.232506406
cbeef,cbeef,KHM,-0.20935962
cbeef,cbeef,KOR,-0.194263326
cbeef,cbeef,LAO,-0.20935962
cbeef,cbeef,LBN,-0.209107427
cbeef,cbeef,LBY,-0.197775285
cbeef,cbeef,LKA,-0.279310932
cbeef,cbeef,LSO,-0.42375
cbeef,cbeef,MDA,-0.232724964
cbeef,cbeef,MDG,-0.43
cbeef,cbeef,MEX,-0.337072597
cbeef,cbeef,MLI,-0.44875
cbeef,cbeef,MMR,-0.2187499
cbeef,cbeef,MNG,-0.148100554
cbeef,cbeef,MOR,-0.193973398
cbeef,cbeef,MOZ,-0.428462282
cbeef,cbeef,MRT,-0.454980854
cbeef,cbeef,MWI,-0.429992311
cbeef,cbeef,MYS,-0.213841791
cbeef,cbeef,NAM,-0.42375
cbeef,cbeef,NER,-0.454755746
cbeef,cbeef,NGA,-0.478690403
cbeef,cbeef,NIC,-0.323654338
cbeef,cbeef,NLD,-0.289984938
cbeef,cbeef,NOR,-0.289940433
cbeef,cbeef,NPL,-0.27944001
cbeef,cbeef,NZL,-0.259942087
cbeef,cbeef,OAO,-0.185
cbeef,cbeef,OBN,-0.232600131
cbeef,cbeef,OIO,-0.185
cbeef,cbeef,OPO,-0.185
cbeef,cbeef,OSA,-0.190991405
cbeef,cbeef,PAK,-0.389244268
cbeef,cbeef,PAN,-0.323654338
cbeef,cbeef,PER,-0.319546954
cbeef,cbeef,PHL,-0.202274044
cbeef,cbeef,PNG,-0.183783928
cbeef,cbeef,POL,-0.233271257
cbeef,cbeef,PRK,-0.25
cbeef,cbeef,PRT,-0.28995154
cbeef,cbeef,PRY,-0.325355212
cbeef,cbeef,PSE,-0.405
cbeef,cbeef,RAP,-0.207140441
cbeef,cbeef,ROU,-0.232724964
cbeef,cbeef,RUS,-0.254120263
cbeef,cbeef,RWA,-0.429040564
cbeef,cbeef,SAU,-0.207140441
cbeef,cbeef,SDN,-0.364592846
cbeef,cbeef,SEN,-0.404072462
cbeef,cbeef,SLB,-0.185
