AFG,cbeef,0.3
AFG,cpork,0.3
AFG,clamb,0.3
AFG,cpoul,0.3
AFG,ceggs,0.3
AFG,cmilk,0.3
AFG,cbarl,0.3
AFG,cmaiz,0.3
AFG,cmill,0.3
AFG,crice,0.9
AFG,cwhea,0.3
AFG,cocer,0.3
AFG,ccass,0.3
AFG,cpota,0.3
AFG,cswpt,0.300671642
AFG,cyams,0.300671642
AFG,corat,0.3
AFG,cbean,0.15803
AFG,cchkp,0.31606
AFG,ccowp,0.15803
AFG,clent,0.15803
AFG,copul,0.15803
AFG,cbana,0.29487
AFG,cplnt,0.29487
AFG,csubf,0.29487
AFG,ctemf,0.16063
AFG,cvege,0.3
AFG,csugr,1.03659
AFG,ccoco,0.29487
AFG,ccafe,0.29487
AFG,ccott,0.45195
AFG,cteas,0.29487
AFG,cothr,0.31606
AGO,cbeef,0.5
AGO,cpork,0.5
AGO,clamb,0.5
AGO,cpoul,0.5
AGO,ceggs,0.5
AGO,cmilk,0.5
AGO,cbarl,0.5
AGO,cmaiz,0.5
AGO,cmill,0.5
AGO,crice,1.5
AGO,cwhea,0.5
AGO,cocer,0.5
AGO,ccass,0.5
AGO,cpota,0.5
AGO,cswpt,0.501119403
AGO,cyams,0.501119403
AGO,corat,0.5
AGO,cbana,0.49145
AGO,cplnt,0.49145
AGO,csubf,0.49145
AGO,ctemf,0.26772
AGO,cvege,0.5
AGO,cgrnd,0.37997
AGO,cgdnt,0.37997
AGO,cgdol,0.5
AGO,cgdml,0.5
AGO,crpol,0.5
AGO,csbol,0.5
AGO,csnfl,0.5
AGO,csfnt,0.5
AGO,csfol,0.5
AGO,csfml,0.5
AGO,cpalm,0.5
AGO,cplol,0.5
AGO,cpkrl,0.5
AGO,cpkol,0.5
AGO,cpkml,0.5
AGO,ctols,0.5
AGO,ctont,0.5
AGO,ctool,0.5
AGO,ctoml,0.5
AGO,ccoco,0.49145
AGO,ccafe,0.49145
AGO,ccott,0.54333
AGO,cteas,0.49145
AGO,cothr,0.37997
ALB,cbeef,0.3
ALB,cpork,0.3
ALB,clamb,0.3
ALB,cpoul,0.3
ALB,ceggs,0.3
ALB,cmilk,0.3
ALB,cbarl,0.3
ALB,cmaiz,0.3
ALB,cmill,0.3
ALB,crice,0.9
ALB,csorg,0.3
ALB,cwhea,0.3
ALB,cocer,0.3
ALB,ccass,0.3
ALB,cpota,0.3
ALB,cswpt,0.300671642
ALB,cyams,0.300671642
ALB,corat,0.3
ALB,cgdol,0.3
ALB,cgdml,0.3
ALB,crpsd,0.3
ALB,crpnt,0.3
ALB,crpol,0.3
ALB,crpml,0.3
ALB,csoyb,0.3
ALB,csbnt,0.3
ALB,csbol,0.3
ALB,csbml,0.3
ALB,csnfl,0.3
