jbeef,AFG,0.343339587
jbeef,AGO,0.731182796
jbeef,ALB,0.487179487
jbeef,ARG,0.496764917
jbeef,ARM,0.753694581
jbeef,AUS,0.333333333
jbeef,AUT,0.523809524
jbeef,AZE,0.753694581
jbeef,BDI,0.777777778
jbeef,BEN,0.766899767
jbeef,BFA,0.739583333
jbeef,BGD,0.461538462
jbeef,BGR,0.487179487
jbeef,BLR,0.753694581
jbeef,BLT,0.753694581
jbeef,BLX,0.523809524
jbeef,BLZ,0.309664694
jbeef,BOL,0.309664694
jbeef,BRA,0.309664694
jbeef,BTN,0.343339587
jbeef,BWA,0.731182796
jbeef,CAF,0.766899767
jbeef,CAN,0.475065617
jbeef,CHL,0.309664694
jbeef,CHM,0.401709402
jbeef,CHP,0.523809524
jbeef,CIV,0.766899767
jbeef,CMR,0.766899767
jbeef,COD,0.766899767
jbeef,COG,0.766899767
jbeef,COL,0.618112384
jbeef,CRB,0.461538462
jbeef,CRI,0.309664694
jbeef,CUB,0.309664694
jbeef,CYP,0.682539683
jbeef,CZE,0.487179487
jbeef,DEU,0.523809524
jbeef,DJI,0.739583333
jbeef,DNK,0.523809524
jbeef,DOM,0.309664694
jbeef,DZA,0.682539683
jbeef,ECU,0.309664694
jbeef,EGY,0.571428571
jbeef,ERI,0.739583333
jbeef,ETH,0.739583333
jbeef,FJI,0.461538462
jbeef,FNP,0.523809524
jbeef,FRP,0.523809524
jbeef,GAB,0.766899767
jbeef,GEO,0.753694581
jbeef,GHA,0.766899767
jbeef,GIN,0.766899767
jbeef,GMB,0.766899767
jbeef,GNB,0.766899767
jbeef,GNQ,0.766899767
jbeef,GRC,0.487179487
jbeef,GSA,0.309664694
jbeef,GTM,0.309664694
jbeef,HND,0.309664694
jbeef,HRV,0.487179487
jbeef,HTI,0.309664694
jbeef,HUN,0.487179487
jbeef,IDN,0.514899515
jbeef,IND,0.326923077
jbeef,IRL,0.523809524
jbeef,IRN,0.682539683
jbeef,IRQ,0.682539683
jbeef,ISL,0.523809524
jbeef,ISR,0.475065617
jbeef,ITP,0.523809524
jbeef,JAM,0.461538462
jbeef,JOR,0.682539683
jbeef,JPN,0.491094148
jbeef,KAZ,0.691675231
jbeef,KEN,0.777777778
jbeef,KGZ,0.691675231
jbeef,KHM,0.531772575
jbeef,KOR,0.576014537
jbeef,LAO,0.531772575
jbeef,LBN,0.682539683
jbeef,LBR,0.766899767
jbeef,LBY,0.682539683
jbeef,LKA,0.343339587
jbeef,LSO,0.731182796
jbeef,MDA,0.487179487
jbeef,MDG,0.731182796
jbeef,MEX,0.450549451
jbeef,MLI,0.739583333
jbeef,MMR,0.531772575
jbeef,MNG,0.461538462
jbeef,MOR,0.682539683
jbeef,MOZ,0.731182796
jbeef,MRT,0.739583333
jbeef,MWI,0.731182796
jbeef,MYS,0.523485364
jbeef,NAM,0.731182796
jbeef,NER,0.739583333
jbeef,NGA,0.733333333
jbeef,NIC,0.309664694
jbeef,NLD,0.523809524
jbeef,NOR,0.523809524
jbeef,NPL,0.343339587
jbeef,NZL,0.475065617
jbeef,OAO,0.461538462
jbeef,OBN,0.487179487
jbeef,OIO,0.461538462
jbeef,OPO,0.461538462
jbeef,OSA,0.531772575
jbeef,PAK,0.461538462
jbeef,PAN,0.309664694
jbeef,PER,0.309664694
jbeef,PHL,0.569230769
jbeef,PNG,0.461538462
jbeef,POL,0.487179487
jbeef,PRK,0.461538462
jbeef,PRT,0.523809524
jbeef,PRY,0.309664694
jbeef,PSE,0.766899767
jbeef,RAP,0.682539683
jbeef,ROU,0.487179487
jbeef,RUS,0.753694581
jbeef,RWA,0.777777778
jbeef,SAU,0.682539683
jbeef,SDN,0.739583333
jbeef,SEN,0.766899767
jbeef,SLB,0.461538462
jbeef,SLE,0.766899767
jbeef,SLV,0.309664694
jbeef,SOM,0.739583333
jbeef,SPP,0.523809524
jbeef,SVK,0.487179487
jbeef,SVN,0.487179487
jbeef,SWE,0.523809524
jbeef,SWZ,0.731182796
jbeef,SYR,0.682539683
jbeef,TCD,0.739583333
jbeef,TGO,0.766899767
jbeef,THA,0.523485364
jbeef,TJK,0.691675231
jbeef,TKM,0.691675231
jbeef,TLS,0.461538462
jbeef,TUN,0.682539683
jbeef,TUR,0.672846238
jbeef,TZA,0.777777778
jbeef,UGA,0.777777778
jbeef,UKP,0.523809524
jbeef,UKR,0.753694581
jbeef,URY,0.309664694
jbeef,USA,0.25093633
jbeef,UZB,0.691675231
jbeef,VEN,0.309664694
jbeef,VNM,0.576014537
jbeef,VUT,0.461538462
jbeef,YEM,0.682539683
jbeef,ZAF,0.475065617
jbeef,ZMB,0.731182796
jbeef,ZWE,0.731182796
jpork,AFG,0.3
jpork,AGO,0.666666667
jpork,ALB,0.487179487
jpork,ARG,0.569230769
jpork,ARM,0.765807963
jpork,AUS,0.333333333
jpork,AUT,0.352750809
jpork,AZE,0.765807963
jpork,BDI,0.743589744
jpork,BEN,0.739583333
jpork,BFA,0.691358025
jpork,BGD,0.3
jpork,BGR,0.487179487
jpork,BLR,0.765807963
jpork,BLT,0.765807963
jpork,BLX,0.352750809
jpork,BLZ,0.401709402
jpork,BOL,0.401709402
jpork,BRA,0.683257919
jpork,BTN,0.450549451
jpork,BWA,0.666666667
jpork,CAF,0.739583333
jpork,CAN,0.502487562
jpork,CHL,0.401709402
jpork,CHM,0.373881932
jpork,CHP,0.352750809
jpork,CIV,0.739583333
jpork,CMR,0.739583333
jpork,COD,0.739583333
jpork,COG,0.739583333
jpork,COL,0.539776463
jpork,CRB,0.461538462
jpork,CRI,0.401709402
jpork,CUB,0.401709402
jpork,CYP,0.735449735
jpork,CZE,0.487179487
jpork,DEU,0.352750809
jpork,DJI,0.5
jpork,DNK,0.352750809
jpork,DOM,0.401709402
jpork,DZA,0.735449735
jpork,ECU,0.401709402
jpork,EGY,0.571428571
jpork,ETH,0.691358025
jpork,FJI,0.461538462
jpork,FNP,0.352750809
jpork,FRP,0.352750809
jpork,GAB,0.739583333
jpork,GEO,0.765807963
jpork,GHA,0.739583333
jpork,GIN,0.739583333
jpork,GMB,0.739583333
jpork,GNB,0.739583333
jpork,GNQ,0.739583333
jpork,GRC,0.487179487
jpork,GSA,0.401709402
jpork,GTM,0.401709402
jpork,HND,0.401709402
jpork,HRV,0.487179487
jpork,HTI,0.401709402
jpork,HUN,0.487179487
jpork,IDN,0.531772575
jpork,IND,0.366515837
jpork,IRL,0.352750809
jpork,IRN,0.4
jpork,ISL,0.352750809
jpork,ISR,0.502487562
jpork,ITP,0.352750809
jpork,JAM,0.461538462
jpork,JOR,0.4
jpork,JPN,0.555555556
jpork,KAZ,0.7002997
jpork,KEN,0.743589744
jpork,KGZ,0.7002997
jpork,KHM,0.535809019
jpork,KOR,0.539776463
jpork,LAO,0.535809019
jpork,LBN,0.735449735
jpork,LBR,0.739583333
jpork,LBY,0.4
jpork,LKA,0.450549451
jpork,LSO,0.666666667
jpork,MDA,0.487179487
jpork,MDG,0.666666667
jpork,MEX,0.554990464
jpork,MLI,0.691358025
jpork,MMR,0.535809019
jpork,MNG,0.461538462
jpork,MOR,0.735449735
jpork,MOZ,0.666666667
jpork,MRT,0.5
jpork,MWI,0.666666667
jpork,MYS,0.523485364
jpork,NAM,0.666666667
jpork,NER,0.691358025
jpork,NGA,0.733333333
jpork,NIC,0.401709402
jpork,NLD,0.352750809
jpork,NOR,0.352750809
jpork,NPL,0.450549451
jpork,NZL,0.502487562
jpork,OAO,0.461538462
jpork,OBN,0.487179487
jpork,OIO,0.461538462
jpork,OPO,0.461538462
